SmartZoneName,curb_zone_id,week,day,bookings,Weekend_dummy,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3,CLASS_2,Bike_Network_dummy,geometry,dist_class_1,dist_class_2,dist_class_3,dist_class_4,dist_class_5,Prediction,Residual,AbsResidual
1000 Chestnut St (near 11 St),181,45,Sun,3,1,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,3.2573626029769964,-0.2573626029769964,0.2573626029769964
1000 Chestnut St (near 11 St),181,45,Sat,1,1,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,3.2573626029769964,-2.2573626029769964,2.2573626029769964
1000 Chestnut St (near 11 St),181,46,Tue,5,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,0.5804473598471853,0.5804473598471853
1000 Chestnut St (near 11 St),181,46,Wed,0,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-4.419552640152815,4.419552640152815
1000 Chestnut St (near 11 St),181,46,Thu,2,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-2.4195526401528147,2.4195526401528147
1000 Chestnut St (near 11 St),181,46,Fri,4,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-0.4195526401528147,0.4195526401528147
1000 Chestnut St (near 11 St),181,47,Mon,2,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-2.4195526401528147,2.4195526401528147
1000 Chestnut St (near 11 St),181,48,Wed,3,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-1.4195526401528147,1.4195526401528147
1000 Chestnut St (near 11 St),181,48,Thu,4,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-0.4195526401528147,0.4195526401528147
1000 Chestnut St (near 11 St),181,50,Sun,3,1,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,3.2573626029769964,-0.2573626029769964,0.2573626029769964
1000 Chestnut St (near 11 St),181,51,Mon,2,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-2.4195526401528147,2.4195526401528147
1000 Chestnut St (near 11 St),181,51,Thu,10,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,5.580447359847185,5.580447359847185
1000 Chestnut St (near 11 St),181,51,Fri,4,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-0.4195526401528147,0.4195526401528147
1000 Chestnut St (near 11 St),181,52,Mon,1,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-3.4195526401528147,3.4195526401528147
1000 Chestnut St (near 11 St),181,53,Mon,0,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-4.419552640152815,4.419552640152815
1000 Chestnut St (near 11 St),181,53,Thu,0,0,458.087,562.8278,606.3953,1346.787,1378.175,1403.977,994.35893,1020.06405,1083.6412,395.80676,400.9471,405.4735,346.69509,372.81799,384.88101,3288.889,3304.555,3319.309,268.9491,268.9491,269.3123,172.7051,208.46303,233.5348,105.92147,117.32443,130.50456,7653.51,7656.121,7658.493,276.51824,280.27934,291.83817,2,1,"c(-75.1567807534209,  39.9500372620243)",2566.9180803402196,147.35001267499388,136.77710036095928,936.0878909885154,249.46857051450283,4.419552640152815,-4.419552640152815,4.419552640152815
1000 Walnut Street (near 10 Street),184,1,Tue,2,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,1.5921076029287105,1.5921076029287105
1000 Walnut Street (near 10 Street),184,2,Mon,1,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,0.5921076029287105,0.5921076029287105
1000 Walnut Street (near 10 Street),184,2,Wed,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
1000 Walnut Street (near 10 Street),184,2,Fri,1,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,0.5921076029287105,0.5921076029287105
1000 Walnut Street (near 10 Street),184,3,Mon,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
1000 Walnut Street (near 10 Street),184,4,Sun,0,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.00937979241136643,-0.00937979241136643,0.00937979241136643
1000 Walnut Street (near 10 Street),184,4,Tue,1,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,0.5921076029287105,0.5921076029287105
1000 Walnut Street (near 10 Street),184,5,Sun,0,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.00937979241136643,-0.00937979241136643,0.00937979241136643
1000 Walnut Street (near 10 Street),184,5,Tue,1,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,0.5921076029287105,0.5921076029287105
1000 Walnut Street (near 10 Street),184,5,Thu,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
1000 Walnut Street (near 10 Street),184,6,Sun,0,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.00937979241136643,-0.00937979241136643,0.00937979241136643
1000 Walnut Street (near 10 Street),184,6,Fri,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
1000 Walnut Street (near 10 Street),184,7,Mon,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
1000 Walnut Street (near 10 Street),184,7,Fri,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
1000 Walnut Street (near 10 Street),184,7,Sat,0,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.00937979241136643,-0.00937979241136643,0.00937979241136643
1000 Walnut Street (near 10 Street),184,9,Thu,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
1000 Walnut Street (near 10 Street),184,9,Fri,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
1000 Walnut Street (near 10 Street),184,10,Sun,0,1,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.00937979241136643,-0.00937979241136643,0.00937979241136643
1000 Walnut Street (near 10 Street),184,10,Fri,0,0,730.71629,860.8708,990.28510000000006,1428.939,1973.205,1994.55,654.0521,759.38908,816.4153,112.75203,134.06875,144.05158,476.56204,492.01217,497.8854,3932.535,3951.376,3966.005,430.4938,601.9951,894.7813,195.69925,221.52911,232.97747,37.37284,46.76106,55.44346,7071.369,7073.808,7076.007,328.4941,347.35668,360.65328,2,1,"c(-75.1582334354899,  39.9485835899346)",3128.357795989225,15.119309461996048,240.5321676565792,414.61533218763145,398.279516071123,0.40789239707128955,-0.40789239707128955,0.40789239707128955
