SmartZoneName,curb_zone_id,week,car,freight,truck,van,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Mid_Day,overnight,PM_Rush,Total_Events,Total_Dwell_Time,Average_Dwell_Time,Precipitation,log_events,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3
1000 Walnut Street (near 10 Street),"184",4,0,0,2,0,0,0,1,0,0,1,0,2,0,0,"2",70.54,35.27,12.4127,0.301029995663981," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",5,0,0,2,0,0,0,1,0,0,1,0,2,0,0,"2",75.37,37.685,0.2545,0.301029995663981," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",6,0,0,1,1,0,0,1,0,1,0,0,2,0,0,"2",94.74,47.37,0.0906,0.301029995663981," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",47.95,47.95,6.9221,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",45.73,45.73,0.5716,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",9,0,0,1,1,0,0,2,0,0,0,0,2,0,0,"2",56.93,28.465,8.2545,0.301029995663981," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",47.75,47.75,1.952,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",12,0,0,2,0,0,0,1,1,0,0,0,2,0,0,"2",168.23,84.115,5.4921,0.301029995663981," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",40.32,40.32,6.4729,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",14,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",37.66,37.66,0.3601,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",31.46,31.46,0.0005,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",42,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"1",16.37,16.37,5.6804,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",43,0,0,0,4,0,0,0,2,1,1,0,4,0,0,"4",256.88,64.22,6.0934,0.602059991327962," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",44,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",119.95,119.95,1.3507,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",46,0,0,0,2,0,0,1,0,0,1,0,2,0,0,"2",62.21,31.105,11.6212,0.301029995663981," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",47,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"1",47.17,47.17,0.4505,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",48.85,48.85,6.7022,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",118.6,118.6,8.1838,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",50,0,0,2,4,0,1,3,1,1,0,0,6,0,0,"6",420.1,70.0166666666667,15.9223,0.778151250383644," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",51,0,0,2,1,0,1,1,0,1,0,0,3,0,0,"3",233.11,77.7033333333333,8.9926,0.477121254719662," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1000 Walnut Street (near 10 Street),"184",52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",44.63,44.63,0,0," 730.71629"," 860.8708"," 990.2851","1428.939","1973.205","1994.550"," 654.0521"," 759.38908"," 816.4153"," 112.75203"," 134.06875"," 144.05158"," 476.56204"," 492.01217"," 497.88540","3932.535","3951.376","3966.005"," 430.4938"," 601.9951"," 894.7813"," 195.69925"," 221.52911"," 232.97747","  37.37284","  46.76106","  55.44346","7071.369","7073.808","7076.007"," 328.49410"," 347.35668"," 360.65328"
1100 Walnut Street (near 11 Street),18e,1,0,0,2,1,0,0,3,0,0,0,0,3,0,0,"3",158.67,52.89,2.8022,0.477121254719662," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 11 Street),18e,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"1",84.85,84.85,0.5716,0," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 11 Street),18e,44,0,0,2,0,0,1,0,0,0,1,0,2,0,0,"2",97.14,48.57,1.3507,0.301029995663981," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 11 Street),18e,45,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"1",43.56,43.56,3.4217,0," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 11 Street),18e,46,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"1",35.04,35.04,11.6212,0," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 11 Street),18e,49,0,0,3,0,0,1,1,0,0,1,0,3,0,0,"3",221.75,73.9166666666667,8.1838,0.477121254719662," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 11 Street),18e,50,0,0,2,0,0,0,1,0,0,1,0,2,0,0,"2",196.9,98.45,15.9223,0.301029995663981," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 11 Street),18e,51,0,0,3,0,0,1,0,1,0,1,0,3,0,0,"3",101.86,33.9533333333333,8.9926,0.477121254719662," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 11 Street),18e,52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",80,80,0,0," 437.42687"," 828.2226","1071.0930","1512.629","2069.127","2079.721"," 465.7547"," 478.94527"," 522.99056"," 178.11623"," 204.62938"," 213.54137"," 654.08334"," 686.45905"," 706.33714","4029.572","4053.751","4068.031"," 430.7897"," 614.8577"," 984.2827","  24.36375","  81.27329"," 106.35058","  38.24489","  71.10741","  84.78974","6787.203","6789.738","6792.034","  19.71882","  56.88814","  71.24318"
1100 Walnut Street (near 12 Street),18b,3,0,0,1,1,0,0,0,1,0,1,0,2,0,0,"2",26.91,13.455,8.7113,0.301029995663981," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,6,0,0,1,2,0,0,0,2,1,0,0,3,0,0,"3",72.3,24.1,0.0906,0.477121254719662," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",13.72,13.72,6.9221,0," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,8,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",12.81,12.81,0.5716,0," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",10.92,10.92,8.2545,0," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,10,0,0,1,1,0,1,0,1,0,0,0,2,0,0,"2",25.09,12.545,1.952,0.301029995663981," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,11,0,0,1,1,0,0,0,1,1,0,0,2,0,0,"2",134.42,67.21,0.6058,0.301029995663981," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",10.77,10.77,5.4921,0," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,13,0,0,3,0,0,1,0,1,0,1,0,3,0,0,"3",119.97,39.99,6.4729,0.477121254719662," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,14,0,0,2,0,0,1,0,1,0,0,0,2,0,0,"2",88.98,44.49,0.3601,0.301029995663981," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,15,0,0,1,2,0,0,0,1,2,0,0,3,0,0,"3",147.5,49.1666666666667,0.0005,0.477121254719662," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,46,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"1",5.97,5.97,11.6212,0," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,51,0,0,0,2,0,0,0,1,1,0,0,2,0,0,"2",52.68,26.34,8.9926,0.301029995663981," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1100 Walnut Street (near 12 Street),18b,52,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",3.1,3.1,0,0," 296.66766"," 71.48261"," 80.50651","144.02761","1600.517","2135.496"," 351.58368"," 362.85629"," 373.5492"," 399.33651"," 418.54717"," 425.09968"," 474.91292"," 502.72417"," 529.53861","4114.953","4142.459","4156.472"," 437.4681"," 568.2742"," 870.9116"," 242.53654"," 263.24689"," 296.09647"," 240.66557"," 261.18239"," 272.07892","6594.179","6596.781","6599.144"," 132.84950"," 165.45424"," 177.47120"
1200 Chestnut St (near 13 St),"180",1,30,0,3,2,0,2,5,1,10,11,6,6,19,10,"35",1121.56,32.0445714285714,2.8022,1.54406804435028," 345.18111"," 404.7793"," 531.8228","105.42583","1652.455","1660.228"," 293.81281"," 356.69556"," 383.0714"," 49.78763"," 58.62212"," 606.50647"," 166.18627"," 172.16281"," 178.96198","3578.230","3610.335","3623.883"," 399.1205"," 399.1205"," 403.7899"," 166.9069"," 388.30305"," 439.56315"," 405.47550"," 415.71148"," 452.98785","6917.793","6920.671","6923.315"," 341.77443"," 350.56872"," 354.01596"
1200 Chestnut St (near 13 St),"180",2,29,0,0,3,7,3,6,5,1,5,5,4,12,16,"32",836.65,26.1453125,1.6321,1.50514997831991," 345.18111"," 404.7793"," 531.8228","105.42583","1652.455","1660.228"," 293.81281"," 356.69556"," 383.0714"," 49.78763"," 58.62212"," 606.50647"," 166.18627"," 172.16281"," 178.96198","3578.230","3610.335","3623.883"," 399.1205"," 399.1205"," 403.7899"," 166.9069"," 388.30305"," 439.56315"," 405.47550"," 415.71148"," 452.98785","6917.793","6920.671","6923.315"," 341.77443"," 350.56872"," 354.01596"
1200 Chestnut St (near 13 St),"180",3,29,0,0,0,3,5,3,3,1,6,8,1,15,13,"29",1091.51,37.638275862069,8.7113,1.46239799789896," 345.18111"," 404.7793"," 531.8228","105.42583","1652.455","1660.228"," 293.81281"," 356.69556"," 383.0714"," 49.78763"," 58.62212"," 606.50647"," 166.18627"," 172.16281"," 178.96198","3578.230","3610.335","3623.883"," 399.1205"," 399.1205"," 403.7899"," 166.9069"," 388.30305"," 439.56315"," 405.47550"," 415.71148"," 452.98785","6917.793","6920.671","6923.315"," 341.77443"," 350.56872"," 354.01596"
1200 Chestnut St (near 13 St),"180",4,36,0,0,2,7,6,7,7,3,5,3,1,20,17,"38",1356.92,35.7084210526316,12.4127,1.57978359661681," 345.18111"," 404.7793"," 531.8228","105.42583","1652.455","1660.228"," 293.81281"," 356.69556"," 383.0714"," 49.78763"," 58.62212"," 606.50647"," 166.18627"," 172.16281"," 178.96198","3578.230","3610.335","3623.883"," 399.1205"," 399.1205"," 403.7899"," 166.9069"," 388.30305"," 439.56315"," 405.47550"," 415.71148"," 452.98785","6917.793","6920.671","6923.315"," 341.77443"," 350.56872"," 354.01596"
