SmartZoneName,curb_zone_id,week,Day,bookings,Weekend_dummy,CLASS_2,Bike_Network_dummy
1300 Chestnut Street (near Broad St),17f,"52",Sat,"2",1,"2",1
1300 Chestnut Street (near Broad St),17f,"53",Sun,"0",1,"2",1
1300 Chestnut Street (near Broad St),17f,"53",Mon,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"53",Tue,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"53",Wed,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"53",Thu,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"53",Fri,"0",0,"2",1
1300 Chestnut Street (near Broad St),17f,"53",Sat,"4",1,"2",1
1300 Walnut Street (near 13 Street),17c,"1",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"1",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"1",Tue,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"1",Wed,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"1",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"1",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"1",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"2",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"2",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"2",Tue,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"2",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"2",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"2",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"2",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"4",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"4",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"4",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"4",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"4",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"4",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"4",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"5",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"5",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"5",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"5",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"5",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"5",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"5",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"6",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"6",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"6",Tue,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"6",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"6",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"6",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"6",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"7",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"7",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"7",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"7",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"7",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"7",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"7",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"8",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"8",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"8",Tue,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"8",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"8",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"8",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"8",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"9",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"9",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"9",Tue,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"9",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"9",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"9",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"9",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"10",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"10",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"10",Tue,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"10",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"10",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"10",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"10",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"11",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"11",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"11",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"11",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"11",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"11",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"11",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"12",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"12",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"12",Tue,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"12",Wed,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"12",Thu,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"12",Fri,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"12",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"13",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"13",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"13",Tue,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"13",Wed,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"13",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"13",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"13",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"14",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"14",Mon,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"14",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"14",Wed,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"14",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"14",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"14",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"15",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"15",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"15",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"15",Wed,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"15",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"15",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"15",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"42",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"42",Mon,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"42",Tue,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"42",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"42",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"42",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"42",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"44",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"44",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"44",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"44",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"44",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"44",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"44",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"45",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"45",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"45",Tue,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"45",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"45",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"45",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"45",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"46",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"46",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"46",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"46",Wed,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"46",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"46",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"46",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"47",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"47",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"47",Tue,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"47",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"47",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"47",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"47",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"48",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"48",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"48",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"48",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"48",Thu,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"48",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"48",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"49",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"49",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"49",Tue,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"49",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"49",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"49",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"49",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"50",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"50",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"50",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"50",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"50",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"50",Fri,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"50",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"51",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"51",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"51",Tue,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"51",Wed,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"51",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"51",Fri,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"51",Sat,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"52",Sun,"0",1,"2",1
1300 Walnut Street (near 13 Street),17c,"52",Mon,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"52",Tue,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"52",Wed,"2",0,"2",1
1300 Walnut Street (near 13 Street),17c,"52",Thu,"0",0,"2",1
1300 Walnut Street (near 13 Street),17c,"52",Fri,"1",0,"2",1
1300 Walnut Street (near 13 Street),17c,"52",Sat,"0",1,"2",1
1399 Walnut Street (near Broad Street),18a,"4",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"4",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"4",Tue,"1",0,"5",1
1399 Walnut Street (near Broad Street),18a,"4",Wed,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"4",Thu,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"4",Fri,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"4",Sat,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"6",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"6",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"6",Tue,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"6",Wed,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"6",Thu,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"6",Fri,"1",0,"5",1
1399 Walnut Street (near Broad Street),18a,"6",Sat,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"7",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"7",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"7",Tue,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"7",Wed,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"7",Thu,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"7",Fri,"1",0,"5",1
1399 Walnut Street (near Broad Street),18a,"7",Sat,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"9",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"9",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"9",Tue,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"9",Wed,"1",0,"5",1
1399 Walnut Street (near Broad Street),18a,"9",Thu,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"9",Fri,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"9",Sat,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"14",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"14",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"14",Tue,"1",0,"5",1
1399 Walnut Street (near Broad Street),18a,"14",Wed,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"14",Thu,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"14",Fri,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"14",Sat,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"44",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"44",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"44",Tue,"1",0,"5",1
1399 Walnut Street (near Broad Street),18a,"44",Wed,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"44",Thu,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"44",Fri,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"44",Sat,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"46",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"46",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"46",Tue,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"46",Wed,"2",0,"5",1
1399 Walnut Street (near Broad Street),18a,"46",Thu,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"46",Fri,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"46",Sat,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"48",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"48",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"48",Tue,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"48",Wed,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"48",Thu,"1",0,"5",1
1399 Walnut Street (near Broad Street),18a,"48",Fri,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"48",Sat,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"50",Sun,"0",1,"5",1
1399 Walnut Street (near Broad Street),18a,"50",Mon,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"50",Tue,"1",0,"5",1
1399 Walnut Street (near Broad Street),18a,"50",Wed,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"50",Thu,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"50",Fri,"0",0,"5",1
1399 Walnut Street (near Broad Street),18a,"50",Sat,"0",1,"5",1
1399 Walnut Street (near Juniper),"191","1",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","1",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","1",Tue,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","1",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","1",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","1",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","1",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","3",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","3",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","3",Tue,"2",0,"2",1
1399 Walnut Street (near Juniper),"191","3",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","3",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","3",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","3",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","4",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","4",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","4",Tue,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","4",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","4",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","4",Fri,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","4",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","6",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","6",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","6",Tue,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","6",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","6",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","6",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","6",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","11",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","11",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","11",Tue,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","11",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","11",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","11",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","11",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","12",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","12",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","12",Tue,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","12",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","12",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","12",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","12",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","13",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","13",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","13",Tue,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","13",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","13",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","13",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","13",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","46",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","46",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","46",Tue,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","46",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","46",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","46",Fri,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","46",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","48",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","48",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","48",Tue,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","48",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","48",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","48",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","48",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","51",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","51",Mon,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","51",Tue,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","51",Wed,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","51",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","51",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","51",Sat,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","52",Sun,"0",1,"2",1
1399 Walnut Street (near Juniper),"191","52",Mon,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","52",Tue,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","52",Wed,"1",0,"2",1
1399 Walnut Street (near Juniper),"191","52",Thu,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","52",Fri,"0",0,"2",1
1399 Walnut Street (near Juniper),"191","52",Sat,"0",1,"2",1
600 Chestnut St (near 6 Street),"185","42",Sun,"0",1,"2",1
600 Chestnut St (near 6 Street),"185","42",Mon,"1",0,"2",1
600 Chestnut St (near 6 Street),"185","42",Tue,"2",0,"2",1
600 Chestnut St (near 6 Street),"185","42",Wed,"3",0,"2",1
600 Chestnut St (near 6 Street),"185","42",Thu,"1",0,"2",1
600 Chestnut St (near 6 Street),"185","42",Fri,"0",0,"2",1
600 Chestnut St (near 6 Street),"185","42",Sat,"0",1,"2",1
600 Chestnut St (near 6 Street),"185","43",Sun,"0",1,"2",1
600 Chestnut St (near 6 Street),"185","43",Mon,"2",0,"2",1
600 Chestnut St (near 6 Street),"185","43",Tue,"3",0,"2",1
600 Chestnut St (near 6 Street),"185","43",Wed,"1",0,"2",1
600 Chestnut St (near 6 Street),"185","43",Thu,"1",0,"2",1
600 Chestnut St (near 6 Street),"185","43",Fri,"1",0,"2",1
600 Chestnut St (near 6 Street),"185","43",Sat,"0",1,"2",1
600 Chestnut St (near 6 Street),"185","44",Sun,"0",1,"2",1
600 Chestnut St (near 6 Street),"185","44",Mon,"1",0,"2",1
600 Chestnut St (near 6 Street),"185","44",Tue,"1",0,"2",1
600 Chestnut St (near 6 Street),"185","44",Wed,"1",0,"2",1
600 Chestnut St (near 6 Street),"185","44",Thu,"0",0,"2",1
600 Chestnut St (near 6 Street),"185","44",Fri,"0",0,"2",1
600 Chestnut St (near 6 Street),"185","44",Sat,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","2",Sun,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","2",Mon,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","2",Tue,"1",0,"2",1
600 Walnut Street (near 6 Street),"183","2",Wed,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","2",Thu,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","2",Fri,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","2",Sat,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","4",Sun,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","4",Mon,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","4",Tue,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","4",Wed,"1",0,"2",1
600 Walnut Street (near 6 Street),"183","4",Thu,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","4",Fri,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","4",Sat,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","6",Sun,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","6",Mon,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","6",Tue,"1",0,"2",1
600 Walnut Street (near 6 Street),"183","6",Wed,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","6",Thu,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","6",Fri,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","6",Sat,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","9",Sun,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","9",Mon,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","9",Tue,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","9",Wed,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","9",Thu,"1",0,"2",1
600 Walnut Street (near 6 Street),"183","9",Fri,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","9",Sat,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","11",Sun,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","11",Mon,"1",0,"2",1
600 Walnut Street (near 6 Street),"183","11",Tue,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","11",Wed,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","11",Thu,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","11",Fri,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","11",Sat,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","12",Sun,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","12",Mon,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","12",Tue,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","12",Wed,"1",0,"2",1
600 Walnut Street (near 6 Street),"183","12",Thu,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","12",Fri,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","12",Sat,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","14",Sun,"0",1,"2",1
600 Walnut Street (near 6 Street),"183","14",Mon,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","14",Tue,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","14",Wed,"0",0,"2",1
600 Walnut Street (near 6 Street),"183","14",Thu,"0",0,"2",1
