"SmartZoneName","curb_zone_id","week","Day","geometry"
"1000 Walnut Street (near 10 Street)","184",9,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",9,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",9,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",10,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",10,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",10,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",10,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",10,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",10,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",10,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",12,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",12,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",12,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",12,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",12,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",12,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",12,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",13,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",13,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",13,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",13,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",13,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",13,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",13,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",14,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",14,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",14,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",14,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",14,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",14,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",14,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",15,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",15,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",15,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",15,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",15,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",15,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",15,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",42,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",42,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",42,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",42,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",42,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",42,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",42,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",43,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",43,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",43,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",43,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",43,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",43,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",43,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",44,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",44,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",44,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",44,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",44,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",44,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",44,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",46,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",46,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",46,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",46,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",46,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",46,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",46,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",47,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",47,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",47,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",47,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",47,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",47,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",47,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",48,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",48,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",48,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",48,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",48,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",48,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",48,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",49,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",49,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",49,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",49,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",49,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",49,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",49,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",50,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",50,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",50,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",50,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",50,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",50,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",50,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",51,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",51,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",51,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",51,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",51,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",51,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",51,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",52,"Sun","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",52,"Mon","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",52,"Tue","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",52,"Wed","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",52,"Thu","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",52,"Fri","c(-75.1582334354899,  39.9485835899346)"
"1000 Walnut Street (near 10 Street)","184",52,"Sat","c(-75.1582334354899,  39.9485835899346)"
"1100 Walnut Street (near 11 Street)","18e",1,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",1,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",1,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",1,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",1,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",1,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",1,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",8,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",8,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",8,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",8,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",8,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",8,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",8,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",44,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",44,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",44,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",44,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",44,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",44,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",44,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",45,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",45,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",45,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",45,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",45,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",45,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",45,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",46,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",46,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",46,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",46,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",46,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",46,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",46,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",49,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",49,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",49,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",49,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",49,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",49,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",49,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",50,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",50,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",50,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",50,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",50,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",50,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",50,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",51,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",51,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",51,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",51,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",51,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",51,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",51,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",52,"Sun","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",52,"Mon","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",52,"Tue","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",52,"Wed","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",52,"Thu","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",52,"Fri","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 11 Street)","18e",52,"Sat","c(-75.1594041785736,  39.9487214350205)"
"1100 Walnut Street (near 12 Street)","18b",3,"Sun","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",3,"Mon","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",3,"Tue","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",3,"Wed","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",3,"Thu","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",3,"Fri","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",3,"Sat","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",6,"Sun","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",6,"Mon","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",6,"Tue","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",6,"Wed","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",6,"Thu","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",6,"Fri","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",6,"Sat","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",7,"Sun","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",7,"Mon","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",7,"Tue","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",7,"Wed","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",7,"Thu","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",7,"Fri","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",7,"Sat","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",8,"Sun","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",8,"Mon","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",8,"Tue","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",8,"Wed","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",8,"Thu","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",8,"Fri","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",8,"Sat","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",9,"Sun","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",9,"Mon","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",9,"Tue","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",9,"Wed","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",9,"Thu","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",9,"Fri","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",9,"Sat","c(-75.1601991601599,  39.948797512184)"
"1100 Walnut Street (near 12 Street)","18b",10,"Sun","c(-75.1601991601599,  39.948797512184)"
